452.00;165.00;174.00;-0.19;1.08;0.72:85.00;-16.00;259.00;0.07;-0.20;0.57:-:-47.00;92.00;74.00;0.22;-0.40;0.82:56.00;-32.00;14.00;0.30;-0.65;0.47:
477.00;162.00;152.00;-0.19;1.08;0.72:8.00;-184.00;-44.00;0.06;-0.20;0.58:-:-72.00;102.00;68.00;0.22;-0.40;0.82:58.00;-21.00;22.00;0.30;-0.65;0.47:
461.00;175.00;172.00;-0.19;1.08;0.72:103.00;-10.00;211.00;0.06;-0.19;0.58:-:-49.00;119.00;56.00;0.22;-0.40;0.82:27.00;-20.00;17.00;0.30;-0.65;0.47:
473.00;158.00;166.00;-0.19;1.07;0.72:-438.00;-1298.00;-1865.00;0.08;-0.19;0.62:-:-88.00;78.00;74.00;0.22;-0.40;0.82:118.00;-38.00;38.00;0.30;-0.65;0.47:
484.00;161.00;152.00;-0.19;1.07;0.72:435.00;372.00;1250.00;0.09;-0.17;0.76:-:-131.00;139.00;28.00;0.22;-0.40;0.82:32.00;12.00;1.00;0.30;-0.65;0.47:
448.00;174.00;172.00;-0.19;1.07;0.72:-159.00;2981.00;3920.00;0.08;-0.17;0.71:-:-13.00;139.00;61.00;0.22;-0.40;0.82:100.00;1.00;17.00;0.30;-0.66;0.48:
500.00;169.00;173.00;-0.19;1.08;0.73:685.00;191.00;-1994.00;0.06;-0.22;0.54:-:-71.00;86.00;78.00;0.22;-0.41;0.82:25.00;-30.00;30.00;0.31;-0.66;0.48:
462.00;160.00;195.00;-0.20;1.08;0.73:80.00;-126.00;-1093.00;0.06;-0.24;0.47:-:4.00;98.00;69.00;0.23;-0.41;0.82:34.00;-34.00;33.00;0.31;-0.66;0.48:
461.00;146.00;179.00;-0.19;1.08;0.73:201.00;-465.00;-988.00;0.06;-0.24;0.45:-:-24.00;116.00;68.00;0.23;-0.41;0.82:37.00;-15.00;18.00;0.31;-0.66;0.48:
464.00;166.00;170.00;-0.19;1.08;0.73:59.00;-98.00;-106.00;0.06;-0.24;0.45:-:-64.00;133.00;51.00;0.23;-0.41;0.83:49.00;-4.00;10.00;0.31;-0.66;0.48:
457.00;165.00;174.00;-0.19;1.08;0.73:145.00;-37.00;41.00;0.05;-0.25;0.44:-:-25.00;97.00;81.00;0.23;-0.42;0.83:42.00;-21.00;7.00;0.31;-0.67;0.48:
482.00;143.00;160.00;-0.19;1.08;0.73:159.00;-638.00;-767.00;0.06;-0.24;0.47:-:1.00;106.00;71.00;0.23;-0.42;0.83:50.00;-24.00;6.00;0.31;-0.67;0.48:
416.00;165.00;191.00;-0.19;1.08;0.72:-165.00;620.00;1461.00;0.07;-0.22;0.59:-:-43.00;143.00;46.00;0.23;-0.42;0.83:40.00;7.00;-12.00;0.31;-0.67;0.48:
423.00;187.00;187.00;-0.19;1.08;0.73:-19862.00;22580.00;-30123.00;-3.14;2.80;-3.07:-:7.00;125.00;68.00;0.23;-0.42;0.83:17.00;-24.00;9.00;0.31;-0.67;0.48:
430.00;156.00;197.00;-0.18;1.07;0.73:-112.00;-150.00;-103.00;0.07;-0.21;0.58:-:-13.00;141.00;59.00;0.23;-0.42;0.83:52.00;-10.00;-7.00;0.31;-0.67;0.48:
423.00;184.00;198.00;-0.18;1.08;0.73:522.00;503.00;437.00;0.07;-0.21;0.52:-:5.00;95.00;75.00;0.23;-0.42;0.83:120.00;-52.00;57.00;0.31;-0.67;0.48:
522.00;103.00;153.00;-0.18;1.08;0.73:-818.00;-1917.00;-3201.00;0.07;-0.21;0.55:-:-129.00;86.00;67.00;0.23;-0.42;0.83:113.00;-41.00;12.00;0.31;-0.66;0.48:
475.00;178.00;137.00;-0.18;1.07;0.72:-566.00;3397.00;4654.00;0.08;-0.18;0.73:-:-53.00;176.00;21.00;0.23;-0.42;0.83:105.00;15.00;0.00;0.31;-0.66;0.48:
360.00;213.00;251.00;-0.18;1.08;0.73:2708.00;1205.00;-685.00;0.06;-0.22;0.53:-:108.00;95.00;101.00;0.24;-0.43;0.83:89.00;-22.00;52.00;0.31;-0.67;0.48:
552.00;128.00;122.00;-0.19;1.08;0.74:-2017.00;-1168.00;-2754.00;0.03;-0.30;0.48:-:-137.00;127.00;52.00;0.24;-0.44;0.83:64.00;-18.00;19.00;0.31;-0.67;0.48:
509.00;158.00;144.00;-0.19;1.08;0.73:-306.00;177.00;188.00;0.04;-0.28;0.49:-:-59.00;141.00;58.00;0.24;-0.44;0.83:70.00;-18.00;16.00;0.31;-0.67;0.48:
517.00;163.00;145.00;-0.19;1.08;0.73:-431.00;-361.00;-574.00;0.04;-0.28;0.47:-:-37.00;129.00;50.00;0.24;-0.44;0.83:76.00;-20.00;13.00;0.31;-0.67;0.48:
450.00;163.00;161.00;-0.18;1.08;0.73:950.00;-2733.00;-4425.00;0.08;-0.21;0.59:-:55.00;69.00;95.00;0.23;-0.43;0.83:146.00;-47.00;33.00;0.31;-0.67;0.48:
501.00;75.00;178.00;-0.18;1.07;0.72:-284.00;347.00;-188.00;0.09;-0.18;0.82:-:0.00;184.00;26.00;0.24;-0.43;0.83:59.00;3.00;-5.00;0.31;-0.67;0.48:
t
433.00;186.00;136.00;-0.17;1.06;0.71:147.00;61.00;150.00;0.09;-0.15;0.81:-:-61.00;120.00;66.00;0.24;-0.43;0.83:37.00;-17.00;10.00;0.31;-0.67;0.48:
399.00;191.00;196.00;-0.17;1.06;0.71:215.00;32.00;163.00;0.09;-0.16;0.80:-:-32.00;120.00;52.00;0.24;-0.43;0.83:35.00;-15.00;14.00;0.31;-0.67;0.48:
465.00;164.00;173.00;-0.17;1.07;0.71:70.00;-23.00;72.00;0.09;-0.17;0.80:-:-70.00;129.00;50.00;0.24;-0.43;0.83:15.00;-4.00;-1.00;0.31;-0.67;0.48:
437.00;182.00;187.00;-0.17;1.07;0.71:-676.00;1862.00;2749.00;0.10;-0.18;0.79:-:-88.00;135.00;51.00;0.23;-0.42;0.83:75.00;-8.00;-4.00;0.31;-0.67;0.48:
nt
549.00;153.00;138.00;-0.18;1.08;0.72:1537.00;-275.00;-3028.00;0.06;-0.20;0.57:-:-96.00;111.00;64.00;0.24;-0.43;0.83:49.00;-21.00;21.00;0.31;-0.67;0.48:
457.00;154.00;184.00;-0.18;1.08;0.72:-250.00;10.00;-435.00;0.06;-0.24;0.55:-:-62.00;129.00;63.00;0.24;-0.43;0.83:61.00;-16.00;-10.00;0.31;-0.67;0.48:
469.00;150.00;170.00;-0.19;1.08;0.72:37.00;223.00;212.00;0.06;-0.25;0.51:-:-48.00;125.00;60.00;0.24;-0.43;0.83:60.00;-19.00;12.00;0.31;-0.67;0.48:
456.00;166.00;180.00;-0.19;1.08;0.73:181.00;-153.00;-418.00;0.05;-0.26;0.47:-:-40.00;114.00;63.00;0.24;-0.43;0.83:58.00;-19.00;21.00;0.31;-0.67;0.48:
460.00;153.00;178.00;-0.19;1.08;0.73:42.00;-46.00;46.00;0.04;-0.26;0.47:-:-37.00;107.00;59.00;0.24;-0.43;0.83:41.00;-9.00;8.00;0.31;-0.67;0.48:
452.00;170.00;184.00;-0.19;1.08;0.73:79.00;78.00;259.00;0.04;-0.26;0.46:-:-27.00;127.00;62.00;0.24;-0.43;0.83:63.00;-15.00;15.00;0.31;-0.67;0.48:
462.00;168.00;174.00;-0.19;1.08;0.73:346.00;318.00;613.00;0.03;-0.27;0.45:-:-29.00;108.00;66.00;0.24;-0.43;0.83:64.00;-10.00;18.00;0.31;-0.67;0.48:
509.00;149.00;158.00;-0.19;1.08;0.73:-955.00;-661.00;-1112.00;0.02;-0.29;0.44:-:-107.00;104.00;56.00;0.24;-0.43;0.83:89.00;-15.00;18.00;0.31;-0.67;0.48:
504.00;158.00;153.00;-0.19;1.08;0.73:-280.00;-297.00;-248.00;0.03;-0.27;0.46:-:-60.00;102.00;65.00;0.24;-0.43;0.83:65.00;-21.00;7.00;0.31;-0.67;0.48:
464.00;174.00;164.00;-0.19;1.08;0.73:268.00;-604.00;-523.00;0.05;-0.24;0.55:-:-50.00;113.00;56.00;0.24;-0.43;0.83:67.00;-19.00;19.00;0.31;-0.67;0.48:
438.00;185.00;170.00;-0.19;1.08;0.73:-331.00;610.00;1393.00;0.06;-0.21;0.70:-:-76.00;141.00;30.00;0.24;-0.43;0.83:70.00;-2.00;17.00;0.31;-0.67;0.48:
454.00;159.00;168.00;-0.19;1.08;0.73:279.00;341.00;672.00;0.06;-0.20;0.70:-:-68.00;121.00;58.00;0.24;-0.43;0.83:41.00;-10.00;10.00;0.31;-0.67;0.48:
462.00;173.00;165.00;-0.19;1.08;0.73:-48.00;289.00;299.00;0.05;-0.21;0.67:-:-82.00;123.00;45.00;0.24;-0.43;0.83:37.00;-6.00;3.00;0.31;-0.67;0.48:
459.00;173.00;163.00;-0.19;1.08;0.73:76.00;596.00;291.00;0.05;-0.22;0.59:-:-39.00;105.00;65.00;0.24;-0.43;0.83:50.00;-22.00;28.00;0.31;-0.67;0.48:
491.00;153.00;166.00;-0.19;1.08;0.73:248.00;-121.00;-646.00;0.04;-0.24;0.53:-:-79.00;119.00;47.00;0.24;-0.43;0.83:24.00;0.00;-3.00;0.32;-0.67;0.48:
451.00;167.00;183.00;-0.19;1.08;0.73:105.00;237.00;-119.00;0.04;-0.26;0.47:-:-35.00;118.00;70.00;0.24;-0.43;0.83:42.00;-18.00;3.00;0.32;-0.67;0.48:
520.00;138.00;137.00;-0.19;1.08;0.73:-1766.00;-1478.00;-2866.00;0.05;-0.25;0.44:-:-158.00;55.00;66.00;0.24;-0.43;0.83:-79.00;-55.00;-30.00;0.31;-0.67;0.48:
500.00;123.00;154.00;-0.18;1.08;0.71:3101.00;-3052.00;-6573.00;0.09;-0.16;0.72:-:-202.00;122.00;127.00;0.23;-0.42;0.83:125.00;-6.00;36.00;0.31;-0.67;0.48:
t
266.00;240.00;220.00;-0.17;1.06;0.70:315.00;-38.00;-1210.00;0.10;-0.17;0.80:-:-55.00;150.00;33.00;0.23;-0.42;0.83:30.00;4.00;1.00;0.31;-0.67;0.48:
396.00;196.00;208.00;-0.17;1.07;0.70:107.00;-24.00;37.00;0.10;-0.17;0.80:-:-72.00;105.00;68.00;0.23;-0.42;0.83:-14.00;-18.00;-5.00;0.31;-0.67;0.48:
397.00;195.00;231.00;-0.17;1.07;0.71:315.00;4145.00;4362.00;0.09;-0.16;0.69:-:90.00;148.00;94.00;0.23;-0.42;0.83:116.00;-29.00;44.00;0.32;-0.67;0.48:
nt
420.00;162.00;226.00;-0.17;1.08;0.72:34.00;-2.00;-2519.00;0.06;-0.21;0.45:-:-48.00;89.00;90.00;0.23;-0.43;0.83:83.00;-33.00;32.00;0.32;-0.67;0.48:
487.00;132.00;163.00;-0.18;1.09;0.73:26.00;-358.00;-1282.00;0.05;-0.23;0.38:-:-87.00;103.00;42.00;0.23;-0.43;0.83:53.00;-13.00;11.00;0.32;-0.67;0.48:
487.00;155.00;169.00;-0.18;1.09;0.73:50.00;-287.00;-416.00;0.05;-0.24;0.38:-:-73.00;112.00;45.00;0.23;-0.43;0.83:65.00;-23.00;24.00;0.32;-0.67;0.48:
471.00;162.00;177.00;-0.18;1.09;0.73:78.00;-227.00;-111.00;0.05;-0.23;0.39:-:-48.00;113.00;58.00;0.23;-0.43;0.83:46.00;-12.00;22.00;0.32;-0.67;0.48:
463.00;168.00;170.00;-0.18;1.09;0.72:91.00;-1316.00;-1793.00;0.06;-0.23;0.44:-:-19.00;76.00;95.00;0.23;-0.43;0.83:33.00;-53.00;18.00;0.32;-0.67;0.48:
468.00;157.00;152.00;-0.18;1.08;0.72:356.00;1519.00;1521.00;0.07;-0.19;0.72:-:-167.00;208.00;7.00;0.23;-0.43;0.83:58.00;21.00;0.00;0.32;-0.67;0.48:
376.00;211.00;226.00;-0.18;1.08;0.72:1528.00;1397.00;-659.00;0.05;-0.22;0.57:-:32.00;108.00;89.00;0.24;-0.43;0.83:98.00;-21.00;43.00;0.32;-0.67;0.48:
433.00;179.00;201.00;-0.18;1.08;0.73:-335.00;-729.00;-2039.00;0.03;-0.28;0.48:-:-17.00;105.00;81.00;0.24;-0.43;0.83:59.00;-28.00;24.00;0.32;-0.67;0.48:
430.00;161.00;170.00;-0.18;1.09;0.73:-146.00;-262.00;-333.00;0.03;-0.28;0.47:-:-27.00;119.00;69.00;0.24;-0.43;0.83:55.00;-28.00;29.00;0.32;-0.67;0.48:
464.00;162.00;166.00;-0.19;1.09;0.73:-457.00;-53.00;181.00;0.04;-0.27;0.48:-:-54.00;109.00;67.00;0.24;-0.43;0.83:77.00;-29.00;13.00;0.32;-0.67;0.48:
466.00;174.00;179.00;-0.19;1.09;0.73:253.00;-118.00;203.00;0.04;-0.26;0.49:-:-67.00;115.00;47.00;0.24;-0.43;0.83:67.00;-25.00;17.00;0.32;-0.67;0.48:
467.00;168.00;178.00;-0.19;1.08;0.73:-170.00;-329.00;-169.00;0.04;-0.25;0.50:-:-54.00;112.00;61.00;0.24;-0.43;0.83:20.00;-19.00;13.00;0.32;-0.67;0.48:
525.00;127.00;129.00;-0.19;1.08;0.72:-925.00;-2458.00;-3992.00;0.07;-0.21;0.57:-:-271.00;38.00;32.00;0.24;-0.43;0.83:70.00;-40.00;29.00;0.32;-0.67;0.48:
873.00;-74.00;80.00;-0.18;1.07;0.71:324.00;-340.00;-2267.00;0.10;-0.17;0.82:-:-22.00;133.00;59.00;0.23;-0.42;0.83:3.00;4.00;-17.00;0.32;-0.67;0.48:
t
480.00;190.00;154.00;-0.17;1.07;0.71:116.00;-97.00;-167.00;0.10;-0.16;0.81:-:-65.00;125.00;57.00;0.23;-0.42;0.83:45.00;-12.00;3.00;0.32;-0.67;0.48:
421.00;187.00;201.00;-0.17;1.06;0.71:88.00;-104.00;120.00;0.10;-0.16;0.80:-:-66.00;105.00;53.00;0.23;-0.42;0.83:35.00;-25.00;21.00;0.32;-0.67;0.48:
443.00;165.00;172.00;-0.17;1.06;0.71:151.00;-98.00;175.00;0.10;-0.16;0.80:-:-85.00;101.00;67.00;0.23;-0.42;0.83:36.00;-15.00;6.00;0.32;-0.67;0.48:
451.00;166.00;178.00;-0.17;1.07;0.71:131.00;-82.00;181.00;0.10;-0.16;0.80:-:-68.00;105.00;59.00;0.23;-0.42;0.83:56.00;-17.00;8.00;0.32;-0.67;0.48:
458.00;161.00;179.00;-0.17;1.07;0.71:55.00;-70.00;135.00;0.10;-0.16;0.80:-:-72.00;107.00;50.00;0.23;-0.41;0.83:48.00;-10.00;7.00;0.32;-0.67;0.48:
475.00;158.00;169.00;-0.17;1.07;0.71:81.00;-77.00;145.00;0.10;-0.16;0.80:-:-76.00;92.00;64.00;0.23;-0.41;0.83:48.00;-15.00;11.00;0.32;-0.67;0.48:
486.00;168.00;154.00;-0.17;1.07;0.71:71.00;-77.00;152.00;0.10;-0.16;0.80:-:-83.00;93.00;60.00;0.23;-0.41;0.83:50.00;-18.00;13.00;0.32;-0.67;0.48:
440.00;171.00;186.00;-0.17;1.07;0.71:87.00;-69.00;134.00;0.10;-0.16;0.79:-:-69.00;104.00;51.00;0.23;-0.41;0.83:35.00;-17.00;-2.00;0.32;-0.67;0.48:
463.00;165.00;180.00;-0.17;1.07;0.71:145.00;-63.00;153.00;0.10;-0.16;0.79:-:-77.00;102.00;64.00;0.23;-0.41;0.83:9.00;2.00;-1.00;0.32;-0.67;0.48:
385.00;202.00;201.00;-0.17;1.07;0.71:-331.00;1113.00;2037.00;0.10;-0.17;0.79:-:-74.00;179.00;57.00;0.23;-0.41;0.83:71.00;-20.00;1.00;0.32;-0.66;0.48:
nt
460.00;168.00;215.00;-0.18;1.08;0.73:2219.00;218.00;-4011.00;0.06;-0.19;0.52:-:-43.00;84.00;95.00;0.23;-0.42;0.83:-30.00;-27.00;20.00;0.32;-0.67;0.48:
504.00;128.00;162.00;-0.18;1.09;0.73:-48.00;-511.00;-1710.00;0.05;-0.23;0.46:-:-85.00;115.00;63.00;0.23;-0.42;0.83:15.00;-8.00;6.00;0.32;-0.67;0.48:
478.00;168.00;178.00;-0.18;1.09;0.73:324.00;-375.00;-598.00;0.05;-0.23;0.44:-:-44.00;103.00;69.00;0.23;-0.42;0.83:49.00;-2.00;3.00;0.32;-0.67;0.48:
480.00;163.00;170.00;-0.18;1.09;0.73:164.00;-283.00;-184.00;0.05;-0.23;0.45:-:-61.00;99.00;61.00;0.23;-0.42;0.83:49.00;-10.00;5.00;0.32;-0.67;0.48:
464.00;162.00;187.00;-0.18;1.09;0.73:119.00;-209.00;-2.00;0.04;-0.23;0.45:-:-53.00;100.00;68.00;0.23;-0.42;0.83:58.00;-16.00;18.00;0.32;-0.67;0.48:
470.00;163.00;177.00;-0.18;1.09;0.73:-63.00;-61.00;204.00;0.04;-0.24;0.46:-:-70.00;109.00;71.00;0.23;-0.42;0.83:48.00;-17.00;21.00;0.32;-0.67;0.48:
469.00;159.00;181.00;-0.18;1.09;0.73:-33.00;-1.00;287.00;0.04;-0.24;0.46:-:-52.00;105.00;58.00;0.23;-0.42;0.83:57.00;-12.00;8.00;0.32;-0.67;0.48:
456.00;168.00;172.00;-0.18;1.09;0.73:116.00;-103.00;72.00;0.04;-0.24;0.46:-:-59.00;103.00;71.00;0.23;-0.42;0.83:57.00;-19.00;2.00;0.33;-0.67;0.48:
456.00;157.00;180.00;-0.18;1.09;0.73:78.00;-54.00;196.00;0.03;-0.24;0.46:-:-82.00;104.00;61.00;0.23;-0.42;0.83:48.00;-12.00;-1.00;0.33;-0.67;0.48:
463.00;162.00;179.00;-0.18;1.09;0.73:-12.00;-45.00;144.00;0.03;-0.25;0.46:-:-60.00;108.00;60.00;0.23;-0.42;0.83:43.00;-18.00;7.00;0.33;-0.67;0.48:
483.00;152.00;176.00;-0.18;1.09;0.73:124.00;-138.00;13.00;0.03;-0.24;0.46:-:-57.00;109.00;58.00;0.23;-0.42;0.83:43.00;-12.00;4.00;0.33;-0.67;0.48:
475.00;164.00;176.00;-0.18;1.09;0.73:180.00;-88.00;82.00;0.03;-0.24;0.46:-:-65.00;102.00;59.00;0.23;-0.42;0.83:46.00;-23.00;13.00;0.33;-0.67;0.48:
462.00;160.00;171.00;-0.18;1.09;0.73:28.00;-81.00;87.00;0.03;-0.24;0.46:-:-68.00;104.00;55.00;0.23;-0.42;0.83:62.00;-18.00;20.00;0.33;-0.67;0.48:
463.00;169.00;167.00;-0.18;1.08;0.73:44.00;9.00;206.00;0.03;-0.24;0.46:-:-60.00;98.00;63.00;0.23;-0.42;0.83:53.00;-18.00;9.00;0.33;-0.67;0.48:
465.00;170.00;167.00;-0.18;1.09;0.73:19.00;12.00;185.00;0.03;-0.24;0.46:-:-69.00;115.00;50.00;0.23;-0.42;0.83:44.00;-22.00;5.00;0.33;-0.67;0.48:
479.00;166.00;165.00;-0.18;1.09;0.73:112.00;-109.00;28.00;0.03;-0.24;0.46:-:-68.00;113.00;54.00;0.23;-0.42;0.83:51.00;-10.00;10.00;0.33;-0.67;0.48:
472.00;159.00;170.00;-0.18;1.08;0.73:58.00;-13.00;155.00;0.03;-0.24;0.46:-:-65.00;113.00;59.00;0.23;-0.42;0.83:56.00;-8.00;20.00;0.33;-0.67;0.48:
-13637.00;13536.00;-9701.00;1.96;-0.33;-0.18:-1807.00;-1022.00;-1876.00;0.04;-0.24;0.46:-:-207.00;81.00;44.00;0.24;-0.42;0.83:9.00;-46.00;0.00;0.33;-0.67;0.48:
483.00;133.00;170.00;-0.18;1.08;0.72:2749.00;-3121.00;-5966.00;0.07;-0.17;0.66:-:-21.00;137.00;-109.00;0.23;-0.42;0.83:-79.00;26.00;17.00;0.33;-0.66;0.48:
t
448.00;182.00;141.00;-0.17;1.07;0.72:-193.00;-4.00;-837.00;0.09;-0.17;0.80:-:-36.00;107.00;25.00;0.23;-0.41;0.83:55.00;-5.00;31.00;0.33;-0.66;0.48:
436.00;183.00;166.00;-0.17;1.07;0.71:107.00;-37.00;61.00;0.09;-0.16;0.79:-:-60.00;107.00;55.00;0.23;-0.41;0.83:41.00;-17.00;13.00;0.33;-0.67;0.48:
448.00;171.00;183.00;-0.17;1.07;0.72:109.00;-49.00;100.00;0.09;-0.16;0.79:-:-64.00;110.00;69.00;0.23;-0.41;0.83:46.00;-15.00;10.00;0.33;-0.67;0.48:
470.00;156.00;177.00;-0.17;1.07;0.72:60.00;-59.00;94.00;0.09;-0.16;0.79:-:-69.00;108.00;53.00;0.23;-0.41;0.83:47.00;-18.00;1.00;0.33;-0.67;0.48:
466.00;160.00;171.00;-0.17;1.07;0.72:107.00;-43.00;124.00;0.08;-0.16;0.78:-:-66.00;103.00;63.00;0.23;-0.41;0.83:48.00;-15.00;11.00;0.33;-0.67;0.48:
472.00;157.00;153.00;-0.17;1.07;0.72:105.00;-44.00;127.00;0.08;-0.16;0.78:-:-77.00;102.00;52.00;0.23;-0.41;0.83:16.00;-9.00;2.00;0.33;-0.67;0.48:
412.00;191.00;196.00;-0.17;1.07;0.72:-820.00;1896.00;3100.00;0.09;-0.17;0.77:-:-51.00;140.00;42.00;0.23;-0.41;0.83:101.00;19.00;-10.00;0.33;-0.66;0.48:
nt
520.00;167.00;153.00;-0.18;1.08;0.73:1550.00;-468.00;-4423.00;0.04;-0.21;0.48:-:-112.00;61.00;73.00;0.24;-0.42;0.83:42.00;-46.00;30.00;0.33;-0.67;0.48:
514.00;157.00;159.00;-0.18;1.08;0.73:-243.00;-33.00;-279.00;0.04;-0.25;0.47:-:-82.00;113.00;52.00;0.23;-0.42;0.83:50.00;-7.00;15.00;0.33;-0.67;0.48:
466.00;167.00;160.00;-0.18;1.09;0.73:174.00;69.00;123.00;0.04;-0.26;0.45:-:-49.00;110.00;61.00;0.23;-0.42;0.83:55.00;-19.00;29.00;0.33;-0.67;0.48:
485.00;161.00;159.00;-0.18;1.09;0.73:185.00;-224.00;-213.00;0.04;-0.27;0.43:-:-69.00;111.00;61.00;0.24;-0.42;0.83:37.00;-18.00;3.00;0.33;-0.67;0.48:
481.00;171.00;158.00;-0.18;1.09;0.73:167.00;-185.00;-67.00;0.04;-0.27;0.43:-:18755.00;-10351.00;-2294.00;3.14;-0.00;-1.10:49.00;-19.00;12.00;0.33;-0.67;0.48:
470.00;161.00;159.00;-0.18;1.09;0.73:-86.00;-94.00;78.00;0.04;-0.27;0.43:-:-48.00;99.00;68.00;0.24;-0.43;0.83:48.00;-16.00;10.00;0.33;-0.67;0.48:
510.00;148.00;145.00;-0.18;1.08;0.73:92.00;-2094.00;-3168.00;0.05;-0.25;0.47:-:-8.00;40.00;116.00;0.24;-0.43;0.83:19.00;-49.00;17.00;0.33;-0.67;0.48:
461.00;159.00;150.00;-0.18;1.08;0.72:-477.00;2661.00;2694.00;0.06;-0.20;0.77:-:-3476.00;-28707.00;-30876.00;-2.98;-2.61;1.90:54.00;30.00;-15.00;0.33;-0.67;0.48:
434.00;202.00;172.00;-0.18;1.08;0.72:548.00;2916.00;1751.00;0.05;-0.20;0.62:-:2.00;130.00;75.00;0.24;-0.43;0.83:85.00;-22.00;38.00;0.33;-0.67;0.48:
476.00;163.00;164.00;-0.18;1.08;0.73:-159.00;-863.00;-2412.00;0.04;-0.24;0.51:-:-52.00;98.00;73.00;0.24;-0.43;0.83:42.00;-26.00;18.00;0.33;-0.67;0.48:
461.00;158.00;177.00;-0.18;1.08;0.72:93.00;-382.00;-588.00;0.04;-0.24;0.51:-:-37.00;109.00;60.00;0.24;-0.43;0.83:60.00;-17.00;17.00;0.33;-0.67;0.48:
468.00;161.00;166.00;-0.18;1.08;0.72:25.00;-135.00;58.00;0.04;-0.24;0.52:-:-65.00;110.00;54.00;0.24;-0.43;0.83:67.00;-14.00;4.00;0.33;-0.67;0.48:
488.00;162.00;156.00;-0.18;1.08;0.72:-198.00;28.00;322.00;0.04;-0.24;0.53:-:-51.00;118.00;55.00;0.24;-0.43;0.83:51.00;-15.00;-1.00;0.34;-0.67;0.48:
473.00;170.00;160.00;-0.18;1.08;0.72:-386.00;-276.00;-252.00;0.05;-0.23;0.53:-:-9985.00;27864.00;21534.00;-2.53;2.87;2.27:38.00;-21.00;8.00;0.34;-0.67;0.48:
467.00;164.00;151.00;-0.18;1.08;0.72:373.00;-16.00;237.00;0.05;-0.21;0.53:-:-59.00;109.00;58.00;0.24;-0.43;0.83:42.00;-17.00;9.00;0.34;-0.67;0.48:
482.00;170.00;151.00;-0.18;1.08;0.72:-297.00;-217.00;-170.00;0.05;-0.21;0.53:-:-86.00;103.00;48.00;0.24;-0.43;0.83:71.00;-4.00;7.00;0.34;-0.67;0.48:
467.00;169.00;150.00;-0.18;1.08;0.72:-412.00;-420.00;-528.00;0.06;-0.20;0.54:-:-108.00;89.00;45.00;0.24;-0.43;0.83:14.00;-30.00;9.00;0.34;-0.67;0.48:
453.00;154.00;179.00;-0.17;1.08;0.72:1526.00;-2323.00;-3695.00;0.08;-0.16;0.67:-:-13.00;82.00;68.00;0.24;-0.42;0.83:8.00;-5.00;-11.00;0.33;-0.66;0.48:
t
500.00;160.00;128.00;-0.17;1.07;0.71:-130.00;227.00;67.00;0.09;-0.17;0.79:-:-76.00;108.00;35.00;0.24;-0.42;0.83:41.00;-8.00;19.00;0.34;-0.67;0.48:
454.00;163.00;161.00;-0.17;1.07;0.71:73.00;11.00;152.00;0.09;-0.16;0.79:-:-71.00;108.00;51.00;0.23;-0.42;0.83:46.00;-13.00;12.00;0.34;-0.67;0.48:
447.00;168.00;172.00;-0.17;1.07;0.72:72.00;-30.00;128.00;0.09;-0.16;0.79:-:-70.00;102.00;70.00;0.23;-0.42;0.83:43.00;-16.00;13.00;0.34;-0.67;0.48:
479.00;147.00;172.00;-0.17;1.07;0.72:-17.00;-44.00;68.00;0.09;-0.16;0.79:-:-59.00;111.00;68.00;0.23;-0.42;0.83:45.00;-13.00;9.00;0.34;-0.67;0.48:
454.00;166.00;180.00;-0.16;1.07;0.72:-26.00;-45.00;78.00;0.09;-0.15;0.79:-:-68.00;111.00;61.00;0.24;-0.42;0.83:48.00;-23.00;4.00;0.34;-0.67;0.48:
442.00;160.00;173.00;-0.16;1.07;0.71:121.00;-30.00;129.00;0.09;-0.15;0.79:-:24116.00;-1205.00;-22339.00;-2.74;-0.42;-0.61:45.00;-20.00;14.00;0.34;-0.67;0.48:
446.00;154.00;190.00;-0.16;1.07;0.71:41.00;-45.00;88.00;0.09;-0.15;0.79:-:-76.00;108.00;69.00;0.23;-0.41;0.83:49.00;-12.00;18.00;0.34;-0.67;0.48:
451.00;163.00;185.00;-0.17;1.07;0.72:54.00;-31.00;88.00;0.09;-0.15;0.79:-:-75.00;103.00;65.00;0.23;-0.41;0.83:5721.00;-19480.00;-20395.00;3.14;0.00;-0.45:
452.00;169.00;170.00;-0.17;1.07;0.72:86.00;-13.00;136.00;0.09;-0.16;0.79:-:-68.00;101.00;74.00;0.23;-0.41;0.83:2692.00;4559.00;-19399.00;-3.07;2.93;1.95:
474.00;164.00;169.00;-0.17;1.07;0.72:87.00;-42.00;82.00;0.09;-0.16;0.79:-:-68.00;108.00;59.00;0.23;-0.41;0.83:43.00;-8.00;10.00;0.34;-0.66;0.48:
483.00;168.00;156.00;-0.17;1.07;0.72:5.00;-41.00;56.00;0.09;-0.16;0.79:-:-77.00;103.00;62.00;0.23;-0.41;0.83:43.00;-18.00;13.00;0.34;-0.66;0.48:
449.00;173.00;180.00;-0.17;1.07;0.72:56.00;-13.00;104.00;0.09;-0.16;0.78:-:-79.00;106.00;61.00;0.23;-0.41;0.83:53.00;-21.00;24.00;0.34;-0.66;0.48:
456.00;171.00;169.00;-0.17;1.07;0.72:73.00;44.00;171.00;0.09;-0.16;0.78:-:-91.00;113.00;54.00;0.23;-0.41;0.83:38.00;-6.00;4.00;0.34;-0.66;0.48:
